	SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
703	100812	0	Cash loans	F	N	Y	1	270000.0	274779.0	28287.0	261000.0	Unaccompanied	Commercial associate	Higher education	Separated	Municipal apartment	0.072508	-13706	-1405	-5867.0	-5497		1	1	0	1	0	1		2.0	1	1	FRIDAY	12	0	0	0	0	0	0	Industry: type 9	0.7656428166187343	0.7540981251573382	0.7544061731797895	0.0838	0.0675	0.9762	0.6736	0.0	0.02	0.1379	0.2812	0.3229	0.0	0.0683	0.0639	0.0	0.0055	0.0788	0.0467	0.9737	0.6537	0.0	0.0	0.1724	0.1667	0.2083	0.0	0.0689	0.0477	0.0	0.0	0.0781	0.0748	0.9737	0.6444	0.0	0.0	0.1724	0.1667	0.2083	0.0	0.0641	0.0561	0.0	0.0	reg oper account	block of flats	0.0483	Panel	No	0.0	0.0	0.0	0.0	-3318.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
704	100813	0	Cash loans	F	N	N	0	135000.0	635962.5	21865.5	549000.0	Unaccompanied	Working	Secondary / secondary special	Widow	Municipal apartment	0.022625	-15069	-1302	-6538.0	-4116		1	1	0	1	0	0		1.0	2	2	FRIDAY	14	0	0	0	1	1	0	Transport: type 4		0.6393400306135488	0.6690566947824041	0.0165		0.9786				0.069	0.0417				0.0093			0.0168		0.9786				0.069	0.0417				0.0097			0.0167		0.9786				0.069	0.0417				0.0094				block of flats	0.012	Block	No	3.0	0.0	3.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
705	100814	0	Cash loans	F	N	Y	0	126000.0	942300.0	27679.5	675000.0	Unaccompanied	State servant	Secondary / secondary special	Married	House / apartment	0.04622	-21704	-4110	-9701.0	-4831		1	1	0	1	1	0	Core staff	2.0	1	1	WEDNESDAY	12	0	0	0	0	1	1	Police	0.8847804287716508	0.7704896298341007	0.7958031328748403	0.0412		0.9866									0.0439			0.042		0.9866									0.0457			0.0416		0.9866									0.0447				block of flats	0.0345	Stone, brick	No	1.0	0.0	1.0	0.0	-2399.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
706	100815	0	Cash loans	M	Y	Y	0	112500.0	225000.0	12694.5	225000.0	Unaccompanied	Pensioner	Higher education	Married	House / apartment	0.01885	-22725	365243	-8534.0	-4299	3.0	1	0	0	1	1	0		2.0	2	2	THURSDAY	10	0	0	0	0	0	0	XNA		0.4290908985018419	0.7726311345553628																																																3.0	0.0	3.0	0.0	-170.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
707	100816	1	Cash loans	F	N	Y	0	157500.0	88884.0	4950.0	67500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.022625	-22562	365243	-9173.0	-4536		1	0	0	1	0	0		2.0	2	2	TUESDAY	10	0	0	0	0	0	0	XNA		0.5530760637506148	0.3910549766342248																																																0.0	0.0	0.0	0.0	-116.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0.0	4.0	5.0
708	100817	0	Cash loans	F	N	N	0	67500.0	364032.0	9733.5	288000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.0105	-19335	-419	-10052.0	-2885		1	1	0	1	0	0	Laborers	1.0	3	3	TUESDAY	14	0	0	0	0	0	0	Business Entity Type 3		0.5818153129296327	0.0969483170508572																																																1.0	0.0	1.0	0.0	-6.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
709	100818	0	Cash loans	M	N	Y	0	225000.0	900000.0	46084.5	900000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.028663	-11763	-1331	-4835.0	-3710		1	1	0	1	0	0	Managers	2.0	2	2	TUESDAY	11	0	0	0	0	0	0	Self-employed		0.5492352177130054	0.4614823912998385	0.1464		0.9841	0.7824		0.16	0.1379	0.3333	0.375			0.1465		0.1149	0.1492		0.9841	0.7909		0.1611	0.1379	0.3333	0.375			0.1526		0.1216	0.1478		0.9841	0.7853		0.16	0.1379	0.3333	0.375			0.1491		0.1173		block of flats	0.1402		No	2.0	0.0	2.0	0.0	-1577.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	1.0
710	100819	0	Cash loans	F	N	N	0	279000.0	1520253.0	44581.5	1327500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	Municipal apartment	0.009334	-20895	365243	-14964.0	-2644		1	0	0	1	0	0		2.0	2	2	SUNDAY	11	0	0	0	0	0	0	XNA		0.743211582123909	0.5082869913916046																																																0.0	0.0	0.0	0.0	-396.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	2.0
711	100820	0	Cash loans	M	N	Y	1	157500.0	808650.0	26217.0	675000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.019101	-18007	-748	-7464.0	-1326		1	1	0	1	0	0	Drivers	3.0	2	2	FRIDAY	17	0	0	0	0	0	0	Self-employed		0.5857631242795973	0.8658959152750668																																																3.0	0.0	3.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
712	100821	0	Cash loans	F	N	N	0	180000.0	1468719.0	40387.5	1282500.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.031329	-21579	-926	-7641.0	-4786		1	1	0	1	0	0		1.0	2	2	SUNDAY	8	0	0	0	0	0	0	Business Entity Type 3		0.6342926444150448	0.4083588531230431	0.0247	0.0803	0.9702	0.5920000000000001	0.0052	0.0	0.1034	0.0833	0.125	0.05	0.0202	0.0374	0.0	0.0132	0.0252	0.0833	0.9702	0.608	0.0053	0.0	0.1034	0.0833	0.125	0.0511	0.022	0.039	0.0	0.014	0.025	0.0803	0.9702	0.5975	0.0053	0.0	0.1034	0.0833	0.125	0.0508	0.0205	0.0381	0.0	0.0135	reg oper account	block of flats	0.0351	Stone, brick	No	1.0	1.0	1.0	1.0	-635.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
713	100822	0	Cash loans	M	N	Y	1	225000.0	616923.0	48870.0	558000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.009175	-11653	-439	-2223.0	-4288		1	1	0	1	0	1		3.0	2	2	MONDAY	10	0	0	0	0	0	0	Business Entity Type 3	0.2660605187768994	0.2858978721410488	0.4992720153045617	0.1856	0.0	0.9796			0.0	0.4138	0.1667							0.1891	0.0	0.9796			0.0	0.4138	0.1667							0.1874	0.0	0.9796			0.0	0.4138	0.1667								block of flats	0.1415	Panel	No	0.0	0.0	0.0	0.0	-618.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
714	100824	0	Revolving loans	F	N	Y	0	112500.0	270000.0	13500.0	270000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.0084739999999999	-16219	-1017	-2408.0	-1715		1	1	1	1	0	0	Sales staff	2.0	2	2	THURSDAY	11	0	0	0	0	1	1	Self-employed		0.6385227718257058	0.4578995512067301																																																1.0	0.0	1.0	0.0	-798.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
715	100825	0	Cash loans	F	N	Y	0	225000.0	500211.0	26779.5	463500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.020246	-21435	365243	-2966.0	-4400		1	0	0	1	0	0		2.0	3	3	SATURDAY	13	0	0	0	0	0	0	XNA		0.0670703972185817							0.04	0.0345	0.3333												0.0403	0.0345	0.3333												0.04	0.0345	0.3333								block of flats			No	0.0	0.0	0.0	0.0	-1507.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
716	100827	0	Cash loans	F	N	N	0	117000.0	225000.0	17775.0	225000.0	Unaccompanied	Working	Higher education	Single / not married	House / apartment	0.031329	-8759	-948	-3177.0	-1404		1	1	0	1	0	0	Accountants	1.0	2	2	FRIDAY	12	0	0	0	0	0	0	Agriculture	0.3421588729137527	0.3258337237271525	0.1974745115685422																																																3.0	0.0	3.0	0.0	-1082.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
717	100828	0	Cash loans	F	N	Y	0	153000.0	450000.0	47880.0	450000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.026392	-10662	-1799	-2202.0	-1179		1	1	1	1	1	0		2.0	2	2	TUESDAY	10	0	0	0	0	0	0	Business Entity Type 3	0.2369085617195556	0.4025437510482945		0.132	0.1177	0.9801			0.16	0.1379	0.3333				0.0806		0.1213	0.1345	0.1222	0.9801			0.1611	0.1379	0.3333				0.084		0.1285	0.1332	0.1177	0.9801			0.16	0.1379	0.3333				0.0821		0.1239		block of flats	0.1173	Panel	No	0.0	0.0	0.0	0.0	-1490.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
718	100829	0	Cash loans	F	N	N	0	90000.0	253737.0	14697.0	229500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.009175	-21082	365243	-5685.0	-4225		1	0	0	1	0	0		2.0	2	2	WEDNESDAY	14	0	0	0	0	0	0	XNA		0.3145866187413444	0.6940926425266661	0.1669999999999999	0.0758	0.9916			0.16	0.1379	0.375		0.1096		0.1973		0.0	0.1702	0.0787	0.9916			0.1611	0.1379	0.375		0.1121		0.2056		0.0	0.1686	0.0758	0.9916			0.16	0.1379	0.375		0.1116		0.2009		0.0		block of flats	0.1552	Panel	No	2.0	0.0	2.0	0.0	-390.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
719	100831	0	Cash loans	F	Y	Y	2	67500.0	497520.0	33376.5	450000.0	Children	Commercial associate	Higher education	Married	House / apartment	0.00702	-10237	-1563	-318.0	-2913	14.0	1	1	0	1	0	0	Laborers	4.0	2	2	SATURDAY	10	0	0	0	0	0	0	Industry: type 9	0.40981420653352	0.6560290586686351	0.475849908720221	0.0907			0.9252		0.18	0.1552	0.2708	0.3125		0.074	0.1178	0.0	0.0	0.063			0.9216		0.1208	0.1034	0.2083	0.25		0.0551	0.0773	0.0	0.0	0.0916			0.9262		0.18	0.1552	0.2708	0.3125		0.0752	0.1199	0.0	0.0	reg oper account	block of flats	0.0731	Panel	No	1.0	0.0	1.0	0.0	-1104.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	3.0
720	100832	0	Cash loans	F	N	Y	1	90000.0	131922.0	7285.5	94500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.005084	-14966	-7042	-7409.0	-4348		1	1	0	1	0	0	Core staff	3.0	2	2	SATURDAY	12	0	0	0	0	0	0	Kindergarten		0.6009312454742669	0.5154953751603267	0.0722	0.0821	0.9811				0.1379	0.1667							0.0735	0.0852	0.9811				0.1379	0.1667							0.0729	0.0821	0.9811				0.1379	0.1667								block of flats	0.0518	Stone, brick	No	1.0	0.0	1.0	0.0	-177.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
721	100833	0	Cash loans	F	N	Y	0	121500.0	723996.0	20448.0	585000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.018634	-14804	-145	-6463.0	-4277		1	1	0	1	0	0	Medicine staff	2.0	2	2	FRIDAY	16	0	0	0	0	0	0	Medicine	0.4057476228135477	0.5899591805306108	0.4507472818545589																																																2.0	1.0	2.0	1.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
722	100834	0	Cash loans	M	N	Y	2	202500.0	485640.0	38938.5	450000.0	Unaccompanied	Working	Incomplete higher	Married	Rented apartment	0.0145199999999999	-16133	-146	-722.0	-2126		1	1	1	1	1	0		4.0	2	2	MONDAY	15	1	1	0	1	1	0	Transport: type 4		0.5604905546190478	0.6754132910917112																																																0.0	0.0	0.0	0.0	-116.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
723	100835	0	Cash loans	M	Y	Y	0	337500.0	267102.0	20686.5	247500.0	Unaccompanied	Commercial associate	Higher education	Single / not married	Co-op apartment	0.008575	-19594	-1725	-10155.0	-3119	64.0	1	1	0	1	0	0	Laborers	1.0	2	2	SUNDAY	10	0	1	1	0	0	0	Construction		0.2579908916232558	0.445396241560834	0.0928	0.0911	0.9776			0.0	0.2069	0.1667		0.0		0.0875		0.1015	0.0945	0.0945	0.9777			0.0	0.2069	0.1667		0.0		0.0911		0.1075	0.0937	0.0911	0.9776			0.0	0.2069	0.1667		0.0		0.089		0.1037		block of flats	0.0688	Panel	No	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
724	100837	0	Revolving loans	F	N	Y	2	45000.0	135000.0	6750.0			Commercial associate	Secondary / secondary special	Married	House / apartment	0.02461	-10072	-381	-519.0	-1834		1	1	1	1	0	0	Core staff	4.0	2	2	WEDNESDAY	14	0	0	0	0	0	0	Kindergarten	0.3585091509188254	0.3781742068028502				0.9791			0.0	0.0345	0.0417				0.0069999999999999					0.9791			0.0	0.0345	0.0417				0.0073					0.9791			0.0	0.0345	0.0417				0.0071				block of flats	0.0079	Stone, brick	No	2.0	1.0	2.0	1.0	-2011.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
725	100838	0	Cash loans	F	N	N	0	81000.0	229500.0	12447.0	229500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.015221	-16053	-1836	-1420.0	-4433		1	1	0	1	0	0	Core staff	2.0	2	2	MONDAY	14	0	0	0	0	0	0	Government	0.4967985402836868	0.5076330767238384	0.1253078784282391																																																0.0	0.0	0.0	0.0	-787.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
726	100839	1	Cash loans	M	N	N	0	180000.0	824823.0	29353.5	688500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.025164	-16532	-1815	-101.0	-84		1	1	0	1	0	0	Laborers	1.0	2	2	SATURDAY	8	0	0	0	0	0	0	Business Entity Type 3		0.162144567666238	0.2650494299443805	0.4134	0.2197	0.9871	0.8232	0.1542	0.4	0.3448	0.375	0.4167	0.1774	0.3345	0.4457	0.0116	0.0039	0.4212	0.228	0.9871	0.8301	0.1556	0.4028	0.3448	0.375	0.4167	0.1814	0.3655	0.4644	0.0117	0.0041	0.4174	0.2197	0.9871	0.8256	0.1552	0.4	0.3448	0.375	0.4167	0.1805	0.3403	0.4538	0.0116	0.004	not specified	block of flats	0.4358	Panel	No	0.0	0.0	0.0	0.0	-284.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
727	100840	1	Cash loans	M	Y	Y	0	135000.0	450000.0	30442.5	450000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.04622	-14655	-239	-4822.0	-5181	6.0	1	1	1	1	0	0	Core staff	2.0	1	1	WEDNESDAY	9	0	1	1	0	1	1	Transport: type 2		0.3781022166255257	0.6512602186973006	0.0278	0.0469	0.9871	0.8232	0.0	0.0	0.1034	0.0833	0.0417		0.0227	0.0237	0.0	0.0106	0.0284	0.0487	0.9871	0.8301	0.0	0.0	0.1034	0.0833	0.0417		0.0248	0.0247	0.0	0.0112	0.0281	0.0469	0.9871	0.8256	0.0	0.0	0.1034	0.0833	0.0417		0.0231	0.0241	0.0	0.0108	reg oper account	block of flats	0.0207	Panel	No	3.0	0.0	3.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
728	100841	0	Cash loans	F	N	N	0	225000.0	835380.0	31086.0	675000.0	Unaccompanied	Working	Higher education	Civil marriage	House / apartment	0.010032	-8675	-697	-4978.0	-1347		1	1	0	1	0	0	Core staff	2.0	2	2	THURSDAY	7	0	0	0	1	1	0	Self-employed	0.3781650784352911	0.1744287968296277	0.3296550543128238	0.067	0.116	0.9732			0.0	0.1379	0.1667				0.0826		0.1306	0.0683	0.1203	0.9732			0.0	0.1379	0.1667				0.086		0.1383	0.0677	0.116	0.9732			0.0	0.1379	0.1667				0.084		0.1334		block of flats	0.0933	Stone, brick	No	0.0	0.0	0.0	0.0	-2.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
729	100842	0	Cash loans	M	Y	Y	1	247500.0	1087474.5	46206.0	972000.0	Unaccompanied	Working	Secondary / secondary special	Married	Office apartment	0.010032	-11667	-5076	-1870.0	-4135	14.0	1	1	0	1	0	1		3.0	2	2	SATURDAY	6	0	0	0	0	0	0	Military	0.3769622832210385	0.5570940435942876	0.6178261467332483																																																4.0	0.0	4.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
730	100843	0	Cash loans	F	N	N	0	117000.0	1078200.0	31522.5	900000.0	Family	State servant	Secondary / secondary special	Married	Municipal apartment	0.010032	-19235	-438	-11367.0	-837		1	1	1	1	0	0	Core staff	2.0	2	2	MONDAY	3	0	0	0	0	0	0	Kindergarten	0.8444277674325102	0.7651057865385212	0.6127042441012546	0.2969	0.1559	0.9841	0.7824	0.1026	0.32	0.2759	0.3333	0.375	0.1833	0.2421	0.3093	0.0	0.0	0.3025	0.1618	0.9841	0.7909	0.1036	0.3222	0.2759	0.3333	0.375	0.1875	0.2645	0.3223	0.0	0.0	0.2998	0.1559	0.9841	0.7853	0.1033	0.32	0.2759	0.3333	0.375	0.1865	0.2463	0.3149	0.0	0.0	reg oper account	block of flats	0.2994	Panel	No	0.0	0.0	0.0	0.0	-774.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0
731	100844	0	Cash loans	M	N	Y	2	180000.0	942300.0	34749.0	675000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Separated	House / apartment	0.032561	-11395	-2834	-5534.0	-3595		1	1	0	1	0	0	Laborers	3.0	1	1	TUESDAY	10	0	0	0	0	0	0	Electricity		0.6877271238280985	0.3425288720742255	0.1402	0.121	0.9816	0.7484		0.16	0.1379	0.3333	0.375	0.0586	0.1202	0.1572	0.0	0.0	0.1071	0.0842	0.9816	0.7583		0.1208	0.1034	0.3333	0.375	0.0321	0.0983	0.1258	0.0	0.0	0.1093	0.085	0.9816	0.7518		0.12	0.1034	0.3333	0.375	0.0401	0.0915	0.123	0.0	0.0	reg oper account	block of flats	0.181	Panel	No	0.0	0.0	0.0	0.0	-401.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
732	100845	0	Cash loans	M	N	Y	1	67500.0	439074.0	21253.5	328500.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.031329	-10140	-313	-1257.0	-2118		1	1	0	1	0	0		2.0	2	2	FRIDAY	14	0	0	0	1	1	0	Transport: type 4	0.2596923692778519	0.1535705728980404	0.1745642655572634																																																6.0	1.0	6.0	1.0	-641.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
733	100846	0	Cash loans	F	N	N	0	58500.0	888840.0	29506.5	675000.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.022625	-23491	365243	-1209.0	-4039		1	0	0	1	1	0		1.0	2	2	THURSDAY	9	0	0	0	0	0	0	XNA	0.7203702026231511	0.0152902320643292	0.524496446363472	0.0701	0.0635	0.9767			0.0	0.1379	0.1667		0.0346		0.0514		0.0482	0.0714	0.0658	0.9767			0.0	0.1379	0.1667		0.0353		0.0535		0.051	0.0708	0.0635	0.9767			0.0	0.1379	0.1667		0.0352		0.0523		0.0492		block of flats	0.0556	Stone, brick	No	1.0	1.0	1.0	1.0	-106.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	8.0
734	100847	0	Cash loans	M	Y	Y	0	112500.0	90000.0	9351.0	90000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.026392	-12757	-3532	-6633.0	-4455	1.0	1	1	1	1	0	0	Laborers	1.0	2	2	FRIDAY	9	0	0	0	0	0	0	Business Entity Type 3		0.6642757720417982	0.7091891096653581																																																1.0	0.0	1.0	0.0	-1860.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	2.0
735	100848	0	Cash loans	M	Y	Y	0	157500.0	531706.5	34110.0	459000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.016612	-14816	-2079	-8895.0	-5151	5.0	1	1	0	1	0	0	High skill tech staff	2.0	2	2	WEDNESDAY	18	0	0	0	0	0	0	Business Entity Type 2		0.6633143703661989	0.7194907850918436																																																0.0	0.0	0.0	0.0	-1223.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
736	100849	0	Cash loans	F	N	Y	0	225000.0	755190.0	30078.0	675000.0	Unaccompanied	State servant	Secondary / secondary special	Separated	House / apartment	0.020713	-21264	-5217	-12490.0	-1926		1	1	1	1	1	0	Cooking staff	1.0	3	2	WEDNESDAY	10	0	0	0	0	0	0	Medicine		0.4964047281986215	0.3217352821966848	0.0134	0.3762	0.9667	0.5444	0.0015	0.0	0.069	0.0417	0.0833	0.0071	0.0109	0.0115	0.0	0.0	0.0137	0.3904	0.9667	0.5622	0.0016	0.0	0.069	0.0417	0.0833	0.0072	0.0119	0.012	0.0	0.0	0.0135	0.3762	0.9667	0.5505	0.0016	0.0	0.069	0.0417	0.0833	0.0072	0.0111	0.0117	0.0	0.0	reg oper account	block of flats	0.0099	Stone, brick	No	0.0	0.0	0.0	0.0	-1850.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
737	100850	0	Cash loans	M	N	N	0	342000.0	585000.0	17865.0	585000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.0145199999999999	-13978	365243	-4944.0	-4274		1	0	0	1	0	0		2.0	2	2	FRIDAY	7	0	0	0	0	0	0	XNA		0.6513957052431574	0.2263473957097693																																																0.0	0.0	0.0	0.0	-2.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
738	100851	0	Revolving loans	M	Y	Y	0	67500.0	180000.0	9000.0	180000.0	Spouse, partner	Working	Secondary / secondary special	Married	House / apartment	0.015221	-17796	-1221	-5839.0	-1339	17.0	1	1	0	1	0	0	Drivers	2.0	2	2	SATURDAY	9	0	0	0	0	0	0	Self-employed		0.7186017518447618	0.3774042489507649																																																0.0	0.0	0.0	0.0	-344.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
